run_date,adm1_name,adm2_name,adm2_code,pop_total,pop_wra,w_exposure,facilities,fac_per_100k,A_distance,A_density,A_blend,v30,v3m,dlt_v30_raw,events30,events_90v,events_prevv,spillover,cast_state,cast_raw,access_A,mvi,MVI_raw,DCR100,PRS100,priority100,data_as_of
2025-11-12,Sonora,Bácum,MX26012,24396,6099,1.3046857308431403,11.0,180.35743564518773,19.456941113911842,0.16067413477539827,0.5803370673876991,0.0,0.0,0.0,0,0.0,0.0,1.4652401088966447,0.4199939042974704,146.0,0.5803370673876991,0.23103656204482179,40.4287272412,26.379089809689095,18.57794892767209,21.69840528047889,2025-11-12
2025-11-12,Sonora,Banámichi,MX26013,1894,474,0.5,1.0,210.9704641350211,9.225194149861967,0.11948234033838499,0.33775590932383864,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.33775590932383864,0.0,19.3520408163,10.132677279715159,11.612961189240531,11.020847625430383,2025-11-12
2025-11-12,Sonora,Baviácora,MX26014,3281,820,0.5,3.0,365.8536585365854,8.624804689272045,0.01674333364840312,0.2670403941002421,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.2670403941002421,0.0,15.6488817891,8.011211823007262,10.764375006557373,9.663109733137329,2025-11-12
2025-11-12,Sonora,Bavispe,MX26015,1221,305,0.5,2.0,655.7377049180328,13.828721567104889,0.0,0.4263516137059766,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.4263516137059766,0.4779873281927805,57.8411867365,22.350294975034906,15.066046282790088,17.979745759688015,2025-11-12
2025-11-12,Sonora,Benjamín Hill,MX26016,5192,1298,0.6018855849131651,3.0,231.12480739599383,10.423588990166033,0.09832015291387046,0.36579001847174186,0.0,0.0,0.0,0,0.0,0.0,8.392782207301721,0.4199939042974704,146.0,0.36579001847174186,0.09960748734019238,31.1616839536,27.965850300956106,22.44740793571633,24.65478488181224,2025-11-12
2025-11-12,Sonora,Caborca,MX26017,93267,23317,2.0,26.0,111.5066260668182,5.568098362822465,0.3359549765273009,0.3281516869335452,0.0,0.0,0.0,0,0.0,0.0,10.490977759127151,0.4199939042974704,146.0,0.3281516869335452,0.1023723038772195,31.3566307307,26.891996685550744,22.009572039943105,23.962541898186164,2025-11-12
2025-11-12,Sonora,Cajeme,MX26018,454987,113747,2.0,94.0,82.63954214177078,1.9173912459734506,0.49634393353234135,0.2907114834773318,4.3957203266899345,16.703737241421752,-1.7582881306759743,5,19.0,7.0,0.0,0.4199939042974704,146.0,0.2907114834773318,0.06821228240465194,28.948013015,40.938639116804694,41.38948949110571,41.2091493413853,2025-11-12
2025-11-12,Sonora,Cananea,MX26019,41240,10310,1.6963127584859723,9.0,87.29388942774005,2.431481884608855,0.4633109983861427,0.2907602693847787,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4199939042974704,146.0,0.2907602693847787,0.06042687840333956,28.3990654092,9.93134564961015,11.35114790198851,10.783227001037165,2025-11-12
2025-11-12,Sonora,Carbó,MX26020,5216,1304,0.6032750879203242,2.0,153.37423312883436,13.66642891668624,0.21061627650524598,0.5264302871713187,0.0,0.0,0.0,0,0.0,0.0,7.403366556542387,0.4199939042974704,146.0,0.5264302871713187,0.3142324473575528,46.2948559671,37.077557562290615,25.448215960198056,30.099952601035078,2025-11-12
2025-11-12,Sonora,La Colorada,MX26021,1916,479,0.5,6.0,1252.6096033402923,4.346179892600773,0.0,0.12080100711458437,0.0,0.0,0.0,0,0.0,0.0,0.3508983289636744,0.4199939042974704,146.0,0.12080100711458437,0.0,20.3571834185,4.665356094470131,9.703719616751213,7.6883742078387804,2025-11-12
